timestamp,ladle_id,operator,shift,radar_distance_m,calculated_tons,flow_rate_tps,state
2026-02-05T17:46:21,04,Shyam,A,3.3570001125335693,0.0,0.0,POURING
2026-02-05T17:46:25,04,Shyam,A,3.3570001125335693,0.0,0.0,POURING
