ladle_id,empty_distance_m,updated_at
1,1.837000012397766,2025-12-30T12:50:22
1,0.8450000286102295,2025-12-30T12:58:17
1,4.480999946594238,2025-12-30T13:22:52
1,1.99399995803833,2025-12-30T14:11:52
1,3.490000009536743,2025-12-30T17:10:26
